ID,NOM_TOPOGRAPHIE,VILLE,ARRONDISSEMENT,ID_VOIE_PUBLIQUE,LATITUDE,LONGITUDE
1091,Rue des Franciscains,Québec,La Cité-Limoilou,102239,46.80350275160474,-71.2353907036809
12740,Côte de la Pente-Douce,Québec,La Cité-Limoilou,103991,46.80133175886431,-71.2451884964534
1078,Avenue des Érables,Québec,La Cité-Limoilou,102075,46.80363504870285,-71.2312718103521
30167,Avenue Honoré-Mercier,Québec,La Cité-Limoilou,101918,46.810822007043356,-71.21464046558204
712,Chemin Sainte-Foy,Québec,La Cité-Limoilou,105056,46.80206853883864,-71.23665166647467
4300,Rue Jean-Marchand,Québec,Les Rivières,202205,46.82405509115109,-71.3410162232593
19033,Boulevard Laurier,Québec,Sainte-Foy–Sillery–Cap-Rouge,132347,46.769560379354644,-71.28430718360578
15139,Rue du Capitaine-Bernier,Québec,Sainte-Foy–Sillery–Cap-Rouge,121632,46.76667639843129,-71.36154793331787
5018,Rue Gilles-Villeneuve,Québec,Sainte-Foy–Sillery–Cap-Rouge,121570,46.768003539126504,-71.35189730220196
9558,Rue François-Boulet,Québec,Sainte-Foy–Sillery–Cap-Rouge,114748,46.76276271331553,-71.35579588602373
9539,Rue de la Rivière,Québec,Sainte-Foy–Sillery–Cap-Rouge,114066,46.75579827732626,-71.35167471455468
19614,Rue Sheppard,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.784615601604784,-71.24963708786119
5479,Rue Clément-Lockquell,Saint-Augustin-de-Desmaures,,129483,46.73789273506814,-71.39513553483044
2663,Rue Traversière,Québec,La Haute-Saint-Charles,105689,46.84078667370438,-71.36700493506056
14554,Rue Marc-Chagall,Québec,La Haute-Saint-Charles,115862,46.88403271314256,-71.33907225813428
81043,Rue Louis-IX,Québec,La Haute-Saint-Charles,114981,46.851116366042675,-71.35560598345887
47452,Rue de Burgos,Québec,Les Rivières,201702,46.83817046608992,-71.33371653671408
1535,Rue du Roitelet,Québec,La Haute-Saint-Charles,104522,46.86327945712074,-71.33907011750772
19683,Rue Sheppard,Québec,Sainte-Foy–Sillery–Cap-Rouge,116298,46.78497345422262,-71.24771437955246
14289,Rue Saint-Maurice,Québec,La Haute-Saint-Charles,115408,46.84423133451571,-71.36570677143733
11753,Boulevard Raymond,Québec,Beauport,128017,46.88898806580665,-71.1896355231163
9085,Rue Gustave-Gagnon,Québec,La Haute-Saint-Charles,114896,46.858957965287075,-71.36347026595041
14772,Rue des Arbustes,Québec,Beauport,125726,46.919329037350224,-71.20582330960247
7525,Rue du Fargy,Québec,Beauport,201788,46.858772035904906,-71.18873401960916
163611,Avenue du Sanctuaire,Québec,Beauport,,46.8518258288124,-71.20806618525474
166402,Rue Simone-Routier,Québec,Beauport,,46.913081892849256,-71.20658505683768
5472,,Saint-Augustin-de-Desmaures,,,46.74259395627373,-71.38968489326354
3939,Rue Saint-Raoul,Québec,Beauport,126112,46.904033632593496,-71.1933249812845
19786,Avenue Chapdelaine,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.79108540817854,-71.27187857607909
131603,Rue D'Argenson,Québec,La Cité-Limoilou,,46.811700524306715,-71.23111509950985
18281,Rue France-Prime,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.763364517504826,-71.30883106533825
167426,Avenue des Sizerins,Québec,Beauport,,46.87072878239819,-71.18186361300675
167360,Rue Lapensée,Québec,Beauport,,46.91532293384773,-71.19802856103964
53847,Rue Chanteclerc,Québec,La Haute-Saint-Charles,201372,46.84727108252409,-71.40462889423917
14653,Rue Yves-Thériault,Québec,La Haute-Saint-Charles,115397,46.84377785600258,-71.36099655404652
165310,Rue Saint-Amand,Québec,La Haute-Saint-Charles,,46.85499800811646,-71.36003902549942
9837,Rue Brousseau,Québec,La Haute-Saint-Charles,114995,46.851768189198474,-71.36313449250108
154,Chemin Saint-Barthélemy,Québec,La Haute-Saint-Charles,104922,46.864460621380836,-71.35564179599018
9135,Impasse de l'Archer,Québec,La Haute-Saint-Charles,115119,46.84732739891085,-71.36282479880347
7947,Rue Durand,Québec,La Haute-Saint-Charles,115514,46.845035645274784,-71.34834629316477
11511,Boulevard Valcartier,Québec,La Haute-Saint-Charles,,46.90630156974306,-71.4305181257059
53858,Rue de Colombo,Québec,La Haute-Saint-Charles,201624,46.84359858840516,-71.41435004725648
2062,Côte des Érables,Québec,Les Rivières,112570,46.851619162652725,-71.3067731537486
12077,Rue André-Riel,Québec,Sainte-Foy–Sillery–Cap-Rouge,114704,46.763595179403836,-71.35348221118575
9160,Rue de l'Albatros,Québec,La Haute-Saint-Charles,115306,46.86603561348748,-71.3810528700414
168709,Rue des Calèches,Québec,La Haute-Saint-Charles,,46.844496152037706,-71.4058737313514
37211,Rue des Charmilles,Québec,La Haute-Saint-Charles,201004,46.84394725640105,-71.41317980942883
5666,Rue Cambert,Québec,Beauport,126747,46.90120132912064,-71.2125662825822
10071,Rue Beauséjour,Québec,La Haute-Saint-Charles,118650,46.9018128290891,-71.35753152713832
18755,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,118874,46.78356572408423,-71.29097989257251
10115,Rue des Trembles,Québec,La Haute-Saint-Charles,119297,46.886184571325856,-71.3737571612443
3582,Rue du Golf,Québec,La Haute-Saint-Charles,102429,46.85176145423014,-71.38391334325549
11101,Rue Athala-Coulombe,Québec,Sainte-Foy–Sillery–Cap-Rouge,147469,46.76217743465774,-71.34177023774087
9598,Rue Esther-Blondin,Québec,Sainte-Foy–Sillery–Cap-Rouge,139506,46.74775034955497,-71.36026059490271
6354,Rue du Sénégal,Québec,Beauport,127064,46.89136908850151,-71.22436578203417
36884,Rue du Cabestan,Québec,La Haute-Saint-Charles,200111,46.8429562851663,-71.42441296312359
1763,Rue des Lauriers,Québec,La Haute-Saint-Charles,102960,46.84254704552617,-71.36928985574926
24086,Rue Irving,Québec,La Haute-Saint-Charles,100974,46.86134570010512,-71.3944079331658
2514,8e Avenue,Québec,La Cité-Limoilou,100451,46.82295192583392,-71.22040571830784
167811,Rue Miramont,Québec,La Haute-Saint-Charles,,46.83613248367997,-71.36182087010911
4110,Rue Pierre-Corneille,Québec,Sainte-Foy–Sillery–Cap-Rouge,122797,46.81941051034562,-71.36656849424914
5053,Rue Baudelaire,Québec,Sainte-Foy–Sillery–Cap-Rouge,123092,46.810745307993685,-71.38485941600435
20563,Rue Saint-Louis,Québec,La Cité-Limoilou,102318,46.809098006276315,-71.21168375350275
14850,Lien piétonnier Lucien-Borne,Québec,La Cité-Limoilou,,46.80650747617769,-71.22920950701403
289,Rue des Métairies,L'Ancienne-Lorette,,117218,46.80778383183307,-71.38009721555363
2378,Rue Jacques-Parizeau,Québec,La Cité-Limoilou,104892,46.80818020597933,-71.2150591183767
4350,Avenue du Parc,Québec,La Cité-Limoilou,105278,46.79986060944453,-71.22796525028438
44891,Boulevard Saint-Jacques,Québec,Les Rivières,,46.82806217417718,-71.32274566229232
4404,Rue D'Auteuil,Québec,La Cité-Limoilou,100285,46.81016364526532,-71.21015991337696
4401,Rue Sainte-Anne,Québec,La Cité-Limoilou,104855,46.8122362050882,-71.210704036847
1083,Avenue Désy,Québec,La Cité-Limoilou,101827,46.80342037266115,-71.23413350328583
1088,Rue Dolbeau,Québec,La Cité-Limoilou,101851,46.80357292851736,-71.2363652042929
12427,Rue des Remparts,Québec,La Cité-Limoilou,104352,46.81586218237881,-71.20432823937828
13511,Rue de l'Arsenal,Québec,La Cité-Limoilou,100245,46.81536637260098,-71.2122989783251
1094,Rue Dolbeau,Québec,La Cité-Limoilou,101851,46.80381737185219,-71.2358599969918
13509,Rue McMahon,Québec,La Cité-Limoilou,103448,46.81489825875476,-71.21141586395554
19621,Avenue Charlotte,Québec,Sainte-Foy–Sillery–Cap-Rouge,116304,46.78287555044889,-71.24687580339037
19798,Boulevard Champlain,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.79012895437752,-71.23018222454832
5074,Rue Jules-Bélanger,Québec,Sainte-Foy–Sillery–Cap-Rouge,140466,46.769838736574584,-71.3617786052976
15535,Rue Pierre-Campagna,Québec,Sainte-Foy–Sillery–Cap-Rouge,114228,46.748324020005995,-71.35646956700508
1653,Route Sainte-Geneviève,Québec,La Haute-Saint-Charles,105112,46.84388837062478,-71.38904042662624
1373,Rue des Tournelles,Québec,Les Rivières,105676,46.83778978735994,-71.28259829921814
164326,Rue du Plateau,L'Ancienne-Lorette,,116757,46.7926603777553,-71.35470981639854
7344,Rue Saint-Denys-Garneau,Saint-Augustin-de-Desmaures,,139489,46.74015605516497,-71.39497715786102
165308,Avenue Rigaud,Québec,La Haute-Saint-Charles,,46.860977747130825,-71.3447765543744
19450,Rue du Plaza,Québec,Sainte-Foy–Sillery–Cap-Rouge,200859,46.76260870882671,-71.26692038502904
11605,Rue Collin,Québec,La Haute-Saint-Charles,202056,46.85150553995586,-71.40674367165029
37214,Rue de la Chartreuse,Québec,La Haute-Saint-Charles,200999,46.84232579402982,-71.41502824355427
3507,Rue de la Girandole,Québec,Les Rivières,136846,46.84877044336336,-71.28355434826234
10279,Avenue de l'Amiral,Québec,La Haute-Saint-Charles,202049,46.839645957166425,-71.42007964302395
14337,Rue Gandhi,Québec,La Haute-Saint-Charles,203465,46.8677465671557,-71.4408665737441
1685,Rue Beauville,Québec,La Haute-Saint-Charles,100651,46.84414987875013,-71.38140362209856
21538,Boulevard La Morille,Québec,Les Rivières,200558,46.84032177409972,-71.31047476731491
6256,Rue du Temple,Québec,Beauport,201278,46.868990888162166,-71.19083540411877
1162,Rue Pincourt,Québec,La Haute-Saint-Charles,104058,46.8357801202015,-71.3515394721425
5498,,Saint-Augustin-de-Desmaures,,,46.73648534805524,-71.3891887098501
11609,Rue du Centaure,Québec,La Haute-Saint-Charles,124143,46.85127993069825,-71.40870938469213
31771,Rue de l'Équinoxe,Québec,La Haute-Saint-Charles,124055,46.85255471355705,-71.42560143810513
83938,Rue de la Crémaillère,Québec,La Haute-Saint-Charles,201887,46.84447100619221,-71.39969450103426
10651,Rue du Golf,Québec,La Haute-Saint-Charles,114826,46.859757203599415,-71.36966937525261
10316,Rue Gaudar,Québec,La Haute-Saint-Charles,145886,46.84764310443388,-71.45746120045044
133,Rue de la Faune,Québec,La Haute-Saint-Charles,114881,46.86013982479475,-71.36053391425162
814,8e Avenue,Québec,La Cité-Limoilou,100463,46.828039560131764,-71.22543954219307
9803,Rue Molard,Québec,La Haute-Saint-Charles,125131,46.871337248048114,-71.44972362195938
167848,Rue Céleste,Québec,La Haute-Saint-Charles,,46.84132364726736,-71.41037230176107
9820,Avenue du Golf-de-Bélair,Québec,La Haute-Saint-Charles,138840,46.86837715072628,-71.44243118542715
10547,Rue de Cap-Chat,Québec,La Haute-Saint-Charles,139448,46.843853172736665,-71.40409446620347
10325,Rue de la Méduse,Québec,La Haute-Saint-Charles,125441,46.87028325125451,-71.4535718640511
10572,Impasse Marie-Guyart,Québec,La Haute-Saint-Charles,115323,46.85191705407484,-71.34957515443773
10634,Boulevard Bastien,Québec,La Haute-Saint-Charles,115358,46.85640591057475,-71.34958992811909
165311,Rue Morissette,Québec,La Haute-Saint-Charles,,46.85417200443658,-71.35892040802403
12704,Rue Fleurie,Québec,La Cité-Limoilou,102183,46.81305447413413,-71.22231198700085
87777,1re Avenue,Québec,Charlesbourg,,46.846837426047095,-71.25320760261721
170374,,Saint-Augustin-de-Desmaures,,,46.754566149377816,-71.46402745551035
164607,Avenue des Jésuites,Québec,La Cité-Limoilou,,46.79644599386083,-71.24764173543895
644,Boulevard Père-Lelièvre,Québec,Les Rivières,107118,46.81107921996314,-71.29025060062415
1714,Rue Saint-Vallier Est,Québec,La Cité-Limoilou,105553,46.81252401760183,-71.22191583216788
170375,,Saint-Augustin-de-Desmaures,,,46.7542209581149,-71.46450684651792
6605,Avenue Royale,Québec,Beauport,129300,46.885885853579815,-71.154187176759
157,Rue du Parvis,Québec,La Cité-Limoilou,102040,46.813607752086945,-71.22281230529846
165177,3e Rang,Saint-Augustin-de-Desmaures,,,46.76454648003231,-71.49684998120276
15057,Rue D'Ailleboust,Québec,La Cité-Limoilou,100059,46.810440225205454,-71.24897888734007
7302,3e Rang,Saint-Augustin-de-Desmaures,,129224,46.764063072041075,-71.50047852608374
165174,3e Rang,Saint-Augustin-de-Desmaures,,,46.765512878469345,-71.48783417477232
1506,Rue Morand,Québec,Les Rivières,103677,46.81505171357916,-71.32726574736151
164506,Avenue Louis-Fréchette,Québec,La Cité-Limoilou,,46.79438034106224,-71.24667410213941
166429,Rue du Mont-Cervin,Québec,Beauport,,46.90289227686178,-71.20376784199316
167427,Rue Rodin,Québec,Beauport,,46.8967711920286,-71.2059896555488
167198,,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.7720047611683,-71.28358177754176
166447,Avenue Joseph-Casavant,Québec,Beauport,,46.87320340169136,-71.20668133378113
2638,Rue Charlevoix,Québec,La Cité-Limoilou,101428,46.815319229139305,-71.20918601125673
14853,Grande Allée Est,Québec,La Cité-Limoilou,102314,46.80699128581359,-71.21555996696729
2028,Rue McWilliam,Québec,La Cité-Limoilou,100280,46.813215972013744,-71.21281197556053
256,Rue Saint-Gédéon,L'Ancienne-Lorette,,117432,46.81143473970322,-71.37203885250099
4408,Rue Haldimand,Québec,La Cité-Limoilou,102520,46.811168334537655,-71.20649486587399
4391,Boulevard René-Lévesque Est,Québec,La Cité-Limoilou,104445,46.806357988059844,-71.22261133621389
9603,Rue de la Promenade-des-Soeurs,Québec,Sainte-Foy–Sillery–Cap-Rouge,114187,46.74653502385249,-71.35985045620417
717,Rue Père-Marquette,Québec,La Cité-Limoilou,104141,46.80218737244517,-71.2333470018469
1096,Rue du Père-Hiral,Québec,La Cité-Limoilou,103253,46.80616451539309,-71.23126929828521
14869,Grande Allée Ouest,Québec,La Cité-Limoilou,105286,46.79589900203726,-71.23490011253774
53845,Rue Joncas,Québec,Beauport,126517,46.85556733494812,-71.21067758233296
15373,Rue Adam,Québec,La Haute-Saint-Charles,123544,46.83853053105641,-71.39937867362099
599,Rue Crémazie Ouest,Québec,La Cité-Limoilou,101707,46.80300349753748,-71.23063972525244
6671,Rue Félix-Antoine-Savard,Québec,Sainte-Foy–Sillery–Cap-Rouge,121879,46.773808883583634,-71.37031810992985
590,Rue Fraser,Québec,La Cité-Limoilou,102264,46.80359153958844,-71.22599273508953
2380,Rue Antonio-Barrette,Québec,La Cité-Limoilou,105359,46.80903561477492,-71.21808909176141
31774,Rue de l'Etna,Québec,La Haute-Saint-Charles,147787,46.84757242797001,-71.43079592590288
1164,Rue Arbour,Québec,La Haute-Saint-Charles,105353,46.83622290471794,-71.35315462278692
1595,Boulevard La Morille,Québec,Les Rivières,103683,46.8431971010261,-71.30348895352846
2787,Rue Maurice-Bellemare,Québec,La Haute-Saint-Charles,103424,46.83463704472988,-71.36171046623475
19441,Chemin Saint-Louis,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.773302343934155,-71.25380119254335
21536,Boulevard Lebourgneuf,Québec,Les Rivières,202617,46.83026457760615,-71.3061829635231
15255,Rue des Vieux-Pins,Québec,La Haute-Saint-Charles,114868,46.860381402000826,-71.36750750322226
14251,Rue du Havre,Québec,Beauport,125568,46.85433923961607,-71.18754247137697
11692,Rue des Escoumins,Québec,La Haute-Saint-Charles,124451,46.856285521152294,-71.42818383465854
2100,Boulevard de la Colline,Québec,La Haute-Saint-Charles,101602,46.85752169340278,-71.3426209120553
4697,Rue Alfred,Québec,Beauport,125723,46.91883345422459,-71.20294407192188
41364,Rue Émond,Québec,La Haute-Saint-Charles,124063,46.85299412005677,-71.4264280570527
11478,Boulevard Saint-Claude,Québec,La Haute-Saint-Charles,104973,46.845110254274914,-71.39403402807271
11669,Rue Emerson,Québec,La Haute-Saint-Charles,124052,46.85494886939569,-71.42049130097703
15381,Rue Gaudar,Québec,La Haute-Saint-Charles,145886,46.84873152459502,-71.45610709505384
9103,Rue des Joncs,Québec,La Haute-Saint-Charles,114805,46.862836482574515,-71.3711518126104
14411,Rue des Échassiers,Québec,La Haute-Saint-Charles,118473,46.912881945689556,-71.37793609968837
1556,Rue Bazire,Québec,La Haute-Saint-Charles,100609,46.83971757812261,-71.34783447056702
9147,Rue de la Garde,Québec,La Haute-Saint-Charles,115280,46.863582177214234,-71.37129292696841
166171,Rue Roussin,Québec,La Haute-Saint-Charles,,46.89005989785131,-71.3676517475489
10630,Rue du Court-Métrage,Québec,La Haute-Saint-Charles,103283,46.856718425215135,-71.34319780746618
9773,Avenue Industrielle,Québec,La Haute-Saint-Charles,124481,46.857788917624454,-71.40992000535536
8986,Rue des Lazurites,Québec,Charlesbourg,138651,46.88244784335672,-71.26385249218633
2121,Rue du Courtil,Québec,Les Rivières,107242,46.83896142688746,-71.292418587382
9895,Rue Cimon,Québec,La Haute-Saint-Charles,115445,46.84082232176389,-71.35802178818327
19468,Côte du Verger,Québec,Sainte-Foy–Sillery–Cap-Rouge,116036,46.763483703257535,-71.2671813528921
165756,Rue Vézina,Québec,La Haute-Saint-Charles,,46.87956166250127,-71.34761753575724
321,Rue des Pins Est,L'Ancienne-Lorette,,117493,46.81070586852305,-71.36350507300544
11680,Rue de l'Innovation,Québec,La Haute-Saint-Charles,130845,46.86039043023682,-71.41675920591754
13458,Rue d'Écosse,Québec,La Haute-Saint-Charles,124788,46.857623640904,-71.42874053694915
31445,Rue de l'Étrave,Québec,La Haute-Saint-Charles,200987,46.84885113994094,-71.42164256478117
3496,Rue des Groseilles,Québec,Les Rivières,102488,46.845760365591936,-71.28487462185535
14029,Avenue Gaspard,Québec,Beauport,126816,46.85106644368172,-71.22871531915389
10615,Rue des Bénédictins,Québec,La Haute-Saint-Charles,115034,46.84972067828675,-71.36673604607962
9817,Boulevard Pie-XI Nord,Québec,La Haute-Saint-Charles,125273,46.870814422012224,-71.44142553507724
134164,Rue de la Java,Québec,La Haute-Saint-Charles,,46.85748073592119,-71.39653928420172
19834,Avenue Chaumont,Québec,Sainte-Foy–Sillery–Cap-Rouge,116619,46.79089023047344,-71.24131087609442
2699,Boulevard de l'Ormière,Québec,La Haute-Saint-Charles,103868,46.83876998689433,-71.36014808126417
11952,Rue Van Gogh,Québec,La Haute-Saint-Charles,200520,46.88320283597622,-71.33666865050427
1585,Rue de Brasilia,Québec,Les Rivières,140730,46.83861921812536,-71.33058041600057
167705,Rue Lauréat-Bélanger,Québec,Beauport,,46.89598834820708,-71.20624881928828
152091,Boulevard Wilfrid-Hamel,Québec,Les Rivières,,46.8059230734876,-71.28594201590322
19263,Rue Clérin,Québec,Sainte-Foy–Sillery–Cap-Rouge,121120,46.77373941528841,-71.33103896646269
18512,Rue de l'Entente-Cordiale,Québec,Sainte-Foy–Sillery–Cap-Rouge,121107,46.770975602278625,-71.32875436777898
166431,Rue des Montérégiennes,Québec,Beauport,,46.88086280683617,-71.18751641289022
5525,Rue du Brome,Saint-Augustin-de-Desmaures,,132894,46.73381245413997,-71.46732921754902
